customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Risk,Recommendation,Top_Churn_Drivers,Monthly_Revenue_At_Risk
3858-VOBET,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1710.45,Yes,0.6020520065763063,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
5103-MHMHY,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,0.30232023487993337,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
6119-SPUDB,Male,0,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.25,1755.35,No,0.014951559831749542,Low,Continue regular customer engagement,"cat__PhoneService_Yes, cat__MultipleLines_No, cat__MultipleLines_No phone service",0.0
9389-ACWBI,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.95,320.4,No,0.43120648242779946,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
3454-JFUBC,Male,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,1396,No,0.003751937157684821,Low,Continue regular customer engagement,"cat__InternetService_DSL, num__SeniorCitizen, cat__PaperlessBilling_No",0.0
1768-ZAIFU,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.2,25.2,Yes,0.6894841867270496,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__PhoneService_Yes",0.0
7017-VFULY,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.1,43.15,No,0.17880449144319857,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
9221-OTIVJ,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.85,1531.4,Yes,0.7636704717253445,High,Immediate retention offer and customer support follow-up,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",104.85
2482-CZGBB,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,740,Yes,0.6393638771229597,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
7018-WBJNK,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,0.5147605228169744,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
3331-HQDTW,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.8,3587.25,Yes,0.4377393218624123,Medium,Targeted engagement and personalized offer,"num__TotalCharges, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
4695-VADHF,Male,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.45,990.85,Yes,0.2744348436819018,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__PaymentMethod_Electronic check",0.0
4086-WITJG,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1301.1,No,0.0015194361925492184,Low,Continue regular customer engagement,"cat__InternetService_DSL, cat__OnlineSecurity_Yes, cat__Partner_No",0.0
6297-NOOPG,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.5,7752.05,No,0.11258899660659415,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__PaymentMethod_Electronic check",0.0
8777-PVYGU,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,64.3,3410.6,No,0.04645585174082418,Low,Continue regular customer engagement,"num__TotalCharges, cat__Contract_Two year, cat__PaperlessBilling_No",0.0
4378-MYPGO,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.25,7173.15,No,0.04600589461213644,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__InternetService_DSL",0.0
9313-CDOGY,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,717.3,No,0.04317782770874795,Low,Continue regular customer engagement,"cat__Contract_Month-to-month, cat__PaymentMethod_Electronic check, cat__Contract_Two year",0.0
4121-AGSIN,Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.5,1497.9,No,0.01165139818418358,Low,Continue regular customer engagement,"cat__Contract_Two year, cat__InternetService_DSL, cat__MultipleLines_No",0.0
0432-CAJZV,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,No,0.6351124780445158,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
9097-ZUBYC,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.8,664.4,No,0.17621503572769065,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
9638-JIQYA,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,No,0.5532240247477709,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__PhoneService_Yes",0.0
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,0.6625424422172993,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__PhoneService_Yes",0.0
8024-XNAFQ,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.4,7748.75,No,0.044289686687763175,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__InternetService_DSL",0.0
7587-RZNME,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,Yes,0.5027485326771868,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__PaymentMethod_Electronic check",0.0
1346-UFHAX,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,No,0.47709123614328713,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
6374-NTQLP,Male,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.1,7447.7,No,0.036999994785072925,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__InternetService_DSL",0.0
6625-FLENO,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1185.95,No,0.004077130446730709,Low,Continue regular customer engagement,"cat__InternetService_DSL, cat__OnlineSecurity_Yes, cat__Partner_No",0.0
7375-WMVMT,Male,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,6707.15,No,0.041926264745836196,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__InternetService_DSL",0.0
6910-HADCM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.35,76.35,Yes,0.6095933946182832,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
7401-JIXNM,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.3,4965,No,0.015504708788014077,Low,Continue regular customer engagement,"num__TotalCharges, cat__MultipleLines_No, cat__StreamingTV_Yes",0.0
7338-ERIVA,Male,0,No,Yes,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.05,1790.6,No,0.04023662023861464,Low,Continue regular customer engagement,"cat__PhoneService_Yes, cat__Contract_Two year, cat__MultipleLines_No",0.0
5376-DEQCP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,Yes,0.702252291472202,High,Immediate retention offer and customer support follow-up,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",70.6
0909-SELIE,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,No,0.016066378299672966,Low,Continue regular customer engagement,"num__TotalCharges, cat__MultipleLines_No, cat__PaperlessBilling_No",0.0
5419-KLXBN,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,Yes,0.38853832826038764,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
0365-TRTPY,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,No,0.21053049187338752,Low,Continue regular customer engagement,"num__TotalCharges, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
6712-OAWRH,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,2351.8,Yes,0.6655296375299813,Medium,Targeted engagement and personalized offer,"cat__Contract_Month-to-month, num__tenure, cat__InternetService_Fiber optic",0.0
2428-ZMCTB,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,208.25,No,0.12552756731562295,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
1963-VAUKV,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,Yes,0.19243787219015968,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
9381-NDKME,Female,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.65,933.3,Yes,0.39775162649762297,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__PhoneService_Yes",0.0
3729-OWRVL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,No,0.11530669350396858,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__PaymentMethod_Electronic check",0.0
0895-LMRSF,Male,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,No,0.20582231562261769,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Two year, cat__PaperlessBilling_No",0.0
2676-SSLTO,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199,No,0.03633279993429151,Low,Continue regular customer engagement,"num__TotalCharges, cat__MultipleLines_No, cat__PaperlessBilling_No",0.0
8495-PRWFH,Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,No,0.18580633879369696,Low,Continue regular customer engagement,"cat__Contract_Month-to-month, cat__PaymentMethod_Electronic check, cat__Contract_Two year",0.0
9030-QGZNL,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,161.65,No,0.041514999197252364,Low,Continue regular customer engagement,"num__tenure, cat__InternetService_DSL, cat__OnlineSecurity_Yes",0.0
9972-NKTFD,Female,0,No,No,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1517.5,No,0.09201130038132885,Low,Continue regular customer engagement,"cat__Contract_Month-to-month, cat__Contract_Two year, num__tenure",0.0
7998-WNZEM,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,No,0.008002846265605622,Low,Continue regular customer engagement,"num__TotalCharges, cat__MultipleLines_No, cat__StreamingMovies_Yes",0.0
0979-PHULV,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,0.28915180705306776,Low,Continue regular customer engagement,"num__TotalCharges, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
6445-TNRXS,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.7,7849.85,No,0.049602796085942785,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__InternetService_DSL",0.0
9586-JGQKH,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.4,6794.75,No,0.08863259105757146,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__InternetService_DSL",0.0
3966-HRMZA,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,75.05,202.9,No,0.5502851029926055,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
5498-IBWPI,Female,0,Yes,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),49.4,3251.85,No,0.014040427528321183,Low,Continue regular customer engagement,"num__TotalCharges, cat__Contract_Two year, cat__PaperlessBilling_No",0.0
6823-SIDFQ,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,534.7,No,0.028894708691451144,Low,Continue regular customer engagement,"cat__Contract_Two year, num__tenure, cat__InternetService_DSL",0.0
2323-ARSVR,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.05,7321.05,No,0.062483410869421316,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__PaymentMethod_Electronic check",0.0
5468-BPMMO,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,851.2,No,0.03692658231526421,Low,Continue regular customer engagement,"cat__Contract_Month-to-month, cat__PaymentMethod_Electronic check, cat__Contract_Two year",0.0
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,0.32145819250495783,Low,Continue regular customer engagement,"num__TotalCharges, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
2178-PMGCJ,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.7,1490.4,No,0.4530880501802739,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
4660-IRIBM,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.9,1500.5,No,0.3911309024329175,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
9674-EHPPG,Male,0,Yes,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.4,1842.7,No,0.014248345750450269,Low,Continue regular customer engagement,"cat__PhoneService_Yes, cat__MultipleLines_No, cat__Partner_No",0.0
5606-AMZBO,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.15,765.15,No,0.5055668462568366,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
0665-XHDJU,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,No,0.13614344964616615,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__PaymentMethod_Electronic check",0.0
5402-HTOTQ,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.3,875.35,No,0.3205269732094653,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__PaymentMethod_Electronic check",0.0
8258-GSTJK,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,Yes,0.776343173390469,High,Immediate retention offer and customer support follow-up,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",77.0
3787-TRIAL,Male,0,Yes,Yes,21,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.05,565.75,No,0.38684477013661384,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__PhoneService_Yes",0.0
6175-IRFIT,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,78.75,426.35,No,0.5707146052354111,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,0.4313667799859043,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__PhoneService_Yes",0.0
5692-FPTAH,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,Yes,0.44069541676196444,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
